0.2,0.2,-0.6,1.2,0.3,0.356865,
0.0710166,0.0980894,-1,4.84634,0.0767505,0.00052873,
0.0794529,0.0969874,-1,3.74407,0.152703,3.03889e-05,
0.0799808,0.0988489,-0.742412,3.08792,0.244849,2.64073e-06,
0.0800065,0.10006,-0.790395,2.97263,0.252234,6.83414e-08,
0.0800023,0.100026,-0.797811,2.99287,0.250351,7.9305e-10,
0.0800003,0.100003,-0.799712,2.99909,0.25005,1.21169e-11,
0.08,0.1,-0.8,3,0.25,
