2.3185e-06,3.91902e-05,8.48872e-07,8.05098e-05,1.0338e-05,6.73679e-05,0.000574154,1.93849e-06,0.000392401,6.19062e-05,0.000575313,2.92787e-06,0.000398736,4.81268e-08,4.01456e-09,1.35513e-07,3.8992e-07,1.21018e-06,2.80974e-06,0.0749271,8.25704e-11,3.20959e-05,1.05204e-09,4.96421e-15,16,6,17,16,16,
1.8716e-05,7.31989e-05,0.00438222,0.000218421,0.00319164,9.41893e-05,0.000252901,0.000206275,0.000261204,0.00011091,0.000250502,0.000203382,0.000231856,3.23631e-06,7.82113e-06,1.20121e-05,1.56213e-05,2.11595e-05,2.65263e-05,0.00782623,3.18475e-11,1.85236e-06,0.000324829,1.34555e-10,8,6,9,8,8,
1.11684e-08,1.20474e-08,6.90457e-09,7.56021e-08,9.33635e-09,3.35894e-05,0.000538041,0.000359937,0.000139179,4.12099e-05,0.000538044,0.000359935,0.000170581,2.37835e-09,3.57153e-09,4.55303e-09,5.05015e-09,5.56813e-09,5.8489e-09,0.00376555,5.07829e-11,5.42998e-06,3.15125e-10,8.73459e-13,11,6,14,11,11,
5.50335e-05,0.000333677,0.000173055,0.00699618,8.73517e-05,0.000310235,5.88019e-05,3.03215e-06,0.000164133,0.00030998,8.87887e-05,3.15046e-05,0.000195587,2.99291e-05,2.99122e-05,3.02597e-05,2.14501e-05,4.25464e-06,5.14898e-05,0.025438,8.24782e-11,1.64995e-05,0.00445877,9.43269e-10,6,6,7,6,6,
1.05161e-05,4.73445e-05,0.00183203,0.000819928,0.000638756,0.000164335,0.000310435,0.000355381,0.000396701,0.000162626,0.000307394,0.000369046,0.000391305,4.83005e-06,5.22156e-06,4.89234e-06,3.62937e-06,3.69561e-08,5.86735e-06,0.0883675,1.00407e-11,1.31076e-05,0.000107573,1.06005e-10,10,6,11,10,10,
5.37204e-06,8.96198e-07,3.41905e-05,0.000290607,7.523e-06,0.000343242,5.67415e-06,0.000198415,0.000125317,0.000336594,8.61683e-06,0.000194477,0.000123923,1.79246e-06,1.14892e-06,1.16302e-06,8.95575e-07,6.61763e-07,4.89129e-07,1.14956,3.62249e-11,0.000122419,3.65636e-05,1.77846e-10,9,6,12,9,9,
3.0618e-07,9.13008e-06,1.68204e-05,0.000192606,2.55127e-05,0.000163242,8.0926e-05,0.000234131,0.000244242,0.000165009,7.97465e-05,0.000235293,0.000243124,2.92516e-06,3.7768e-06,4.42203e-06,4.91346e-06,5.5174e-06,5.94965e-06,0.00980116,1.25155e-11,3.03361e-05,1.73872e-06,7.76196e-11,6,6,7,6,6,
1.30949e-05,2.73933e-05,3.91915e-05,4.80739e-05,3.5551e-05,0.000291829,0.000188999,0.000125854,3.92857e-05,0.000289536,0.00019173,0.000123958,4.10027e-05,6.41709e-06,6.21638e-06,6.65957e-06,6.88818e-06,7.59226e-06,8.70226e-06,0.0269326,1.33767e-11,1.44362e-05,3.3958e-07,3.81778e-10,6,6,7,6,6,
1.70596e-06,2.7385e-06,0.00105337,0.000167583,0.000469956,8.17568e-05,0.000902498,0.000376173,0.000312309,0.000129441,0.000907187,0.000400659,0.000265627,2.96964e-06,1.3867e-06,1.64436e-06,1.35308e-06,1.70766e-06,1.84502e-06,0.0628745,6.50553e-11,5.70277e-06,5.90739e-11,1.52204e-17,25,6,27,25,25,
2.42565e-06,5.67224e-06,0.00072542,0.000198643,0.000539942,0.000251703,5.32964e-05,0.000120419,0.000150617,0.000253226,5.11453e-05,0.00012215,0.000151876,3.23283e-06,2.88207e-06,2.52598e-06,2.02419e-06,1.14359e-06,1.6128e-07,0.0397096,9.5654e-12,8.01755e-06,7.00725e-05,1.89577e-10,7,6,8,7,7,
